tweet_id,tweet,date,label,day,month,hour,season,hour_interval
1519009808829063170,fistan bak gör insan içsel nere hal öl fistan görün ruh karanlık aydın sema katman katman boyut var,2022-04-26 20:45:34,0,salı,4,20,ilkbahar,18-22
1518932896836378626,bütün tedbir kalk saat müzik yasak kalk yobaz kafa karanlık zihniyet sene geç kafa değişmez,2022-04-26 15:39:57,0,salı,4,15,ilkbahar,14-18
1518325850969718785,bu akşam su fer koy işlek sokak bir ev yürü kasket sırt çanta bir adam taraf takip et karanlık bir sokak gir dur navigasyona bak yap geç git bekle birlikte dur bekle,2022-04-24 23:27:46,0,pazar,4,23,ilkbahar,22-02
1517971579367526401,ne kasırga başka bir rüzgar yakala garanti yok mavi göz karanlık bir kasırga ezel alp tekin oğul sağanak,2022-04-24 00:00:01,0,pazar,4,0,ilkbahar,22-02
1517499776694161413,bir hatırla susurluk kaza günlerce saat dakika karanlık eylem yap hatırla eylem katılanlardandım destek ver iş yara gazi al ol ist tarz eylem ülke bu,2022-04-22 16:45:15,0,cuma,4,16,ilkbahar,14-18
1517332803234508800,eş emekli aylık fatura ortalama aynı allah razı ol karanlık koy zat sa gece bin le lüks otel kal eş karanlık bırak durum eş karanlık,2022-04-22 05:41:45,0,cuma,4,5,ilkbahar,02-06
1517247125754724359,sayın genel başkan kemal kılıçarslan na destek amaç hafta boyunca akşam saat dakika elektrik kullan lamba sön eylem davet et protesto karanlık aydın çık ol özgür,2022-04-22 00:01:18,0,cuma,4,0,ilkbahar,22-02
1517226917182812160,inan diren hane hafta boyunca saat dk karanlık kal eylem yap buda bir sivil itaat eylem ol ol he güzel ol,2022-04-21 22:41:00,0,perşembe,4,22,ilkbahar,22-02
1514112118378962948,nere sevgi ora nur aydın nere öfke v karamsar ora aydın karanlık ev v çevre sevgi nur nur,2022-04-13 08:23:54,0,çarşamba,4,8,ilkbahar,06-10
1514000549082972168,da saat ol gece peki saat ol sabah akşam beş yan akşam beş ol yok akşam beş hava aydın sabah beş hava karanlık tabi kafa karış beş buçuk yas hala,2022-04-13 01:00:34,0,çarşamba,4,1,ilkbahar,22-02
1513937658854129670,nere bak karanlık rutubet ahlak,2022-04-12 20:50:40,0,salı,4,20,ilkbahar,18-22
1513527869590454280,leo sürekli kısmet yakın kısmet oluşum kıskan bugün elektrik git gelecek mesaj gel yönetim kalk karanlık düş müs al sıra gel elektrik gel ahsjsjnznskamsodmmf,2022-04-11 17:42:18,0,pazartesi,4,17,ilkbahar,14-18
1512750442542940162,çalışan bir saat eşit aralık aynı saat göster lakin göster saat hava karanlık aydın gölge uzunluk aynı yaz saat dek kis saat bölgesel iklim fark yasa tekrar tekerrür tekamül,2022-04-09 14:13:05,0,cumartesi,4,14,ilkbahar,14-18
1511787476674916354,oda arkadaş ışık kapa uy sabah uyu karanlık hayat sorgula anla,2022-04-06 22:26:36,0,çarşamba,4,22,ilkbahar,22-02
1511500265047748619,sabah kalk saat güneş doğ zifiri karanlık hisset,2022-04-06 03:25:20,0,çarşamba,4,3,ilkbahar,02-06
1511458580679041030,pazar gün saat civar emin nde güneş deniz buluş eşsiz güzel bak düşle hava karar güneş deniz yansı güzel kaybol güneş bat deniz simsiyah karanlık kaybol geri san ait ol düş kal,2022-04-06 00:39:41,0,çarşamba,4,0,ilkbahar,22-02
1510456736100069379,saat geçen gündüz dön gökyüz karanlık sıyrıl mavi ton geç yap vakit nisan hava soğuk sıcak ilik hafif serin bir rüzgar tını şehir ses saat kuş cıvıltı otomobil ses,2022-04-03 06:18:43,0,pazar,4,6,ilkbahar,06-10
1509574549771366407,çok yorgun ders yok full uyu uyan oda bir uyan saat saat gün yaşa hemen karanlık ol bugün yaşa say,2022-03-31 19:53:13,0,perşembe,3,19,ilkbahar,18-22
1507277946381385748,siz bir soru bakla cevapla bir hisse taban tavan kapa karanlık oda gir normal karanlık oda gir sat al emir geç eş emir geç tavan taban ol ol emir gider,2022-03-25 11:47:20,0,cuma,3,11,ilkbahar,10-14
1507065593450709000,zaman iyi zaman kötü akıl çağ aptal inanc devri kuşku aydın mevsim karanlık mevsim umut bahar umut kişi yok,2022-03-24 21:43:32,0,perşembe,3,21,ilkbahar,18-22
1506717103923118089,neden diş insan bir emek ver rahat et karanlık bir vicdan kişi vazgeç küçücük bil utan insan göz iç bak akıl al,2022-03-23 22:38:45,0,çarşamba,3,22,ilkbahar,22-02
1506260497296990219,kalp sevgi ol yüz karanlık sevgi taşı iş aydın yüz kalp ayna v sevgi nur yüz yansı,2022-03-22 16:24:22,0,salı,3,16,ilkbahar,14-18
1505302289686405128,gece ev yalnız tuvalet gel karanlık köşe resim emin bırak git diyo,2022-03-20 00:56:47,0,pazar,3,0,ilkbahar,22-02
1504525993817649155,bil tonilato biyoloji ritim değiş karanlık ortam saat ara salgıla tonilato salgı hücre onarım saat uyku uyu kişi yetersiz düzen salgıla yorgun yol aç uyku,2022-03-17 21:32:04,0,perşembe,3,21,ilkbahar,18-22
1503772304496631821,dans et karanlık bak usul güya bir yok ara ara cemiyet te pi cemiyet reha karma türki pi cemiyet karma türki,2022-03-15 19:37:10,0,salı,3,19,ilkbahar,18-22
1503304689445748743,karanlık bir yer bul kaybet gün bekle,2022-03-14 12:39:02,0,pazartesi,3,12,ilkbahar,10-14
1503063885775048712,yaklaşık yıl dar uyan saat yol git karanlık kabus sabah te uyan dk yol git sabah teşekkür allahım,2022-03-13 20:42:10,0,pazar,3,20,ilkbahar,18-22
1503060424878612484,okul okul arkadaş okul git saat ev çık sokak ol yer karanlık ol buz baş bir olay gel vicdan azap yaşa bur valilik yakupcanbolat,2022-03-13 20:28:25,0,pazar,3,20,ilkbahar,18-22
1502730339793395713,hicran yürek başuc m can ev bir dost su kor karanlık içim bir sevda duru masum yolcu bir meçhul diyar gök han ç sıfat,2022-03-12 22:36:47,0,cumartesi,3,22,ilkbahar,22-02
1502402526913642501,karanlık bir gece gök bir yıldız yalnız yer pencere dağ üst kader istem değiş iste yiyecek dost,2022-03-12 00:54:10,0,cumartesi,3,0,ilkbahar,22-02
1502067624917798921,gece uza karanlık ne,2022-03-11 02:43:23,0,cuma,3,2,ilkbahar,02-06
1501666198416773127,saat karanlık aydın bırak yer rabianazıcınadalet,2022-03-10 00:08:15,0,perşembe,3,0,ilkbahar,22-02
1501662880818737153,gövde perde arka sakla yalan iste yalan söyle bir mermer masa soğuk geç yok karanlık otur alev dön küçük bir ışık misal bekle rahat ol gece,2022-03-09 23:55:04,0,çarşamba,3,23,ilkbahar,22-02
1500931824691945473,mart çanakkale cephe yayınla zaferegidenyol mart sabah hava yağmur puslu öl görüş kabiliyet gayet fena hava durum yarar müstahkem mevki komutanlık saat te karanlık liman gönder nusret ma gemi düşman,2022-03-07 23:30:07,0,pazartesi,3,23,ilkbahar,22-02
1500683184576643072,bu saat uygulama bir iş yara insan bilinç dikte et ot bir durum saat hava zifiri karanlık,2022-03-07 07:02:07,0,pazartesi,3,7,ilkbahar,06-10
1500576215094202375,ataşehir kayış dağ üs cadde akyazı cadde mevki son bir hafta akşam itibari elektirik kes sokak zifiri karanlık ol su les dönem kadın sokak kes ruh duy rezil destekle akşehirliler istanbul,2022-03-06 23:57:03,0,pazar,3,23,ilkbahar,22-02
1500060297066860549,ben pazar sabah uyan köpek karanlık kar kısıt gez ara cemaat üsküdar bitki yetiş kurşun götür tutku çiçek 1 hasta ol iyi eğitim al lazım leopar,2022-03-05 13:46:59,0,cumartesi,3,13,ilkbahar,10-14
1499871560437534721,nihayet şikayet çoğal zahmet et mağdur böl arıza uyarı bulun saat akıl nere sabah yok yok gece gele yalan yüz enerjik karanlık ve,2022-03-05 01:17:00,0,cumartesi,3,1,ilkbahar,22-02
1498415001895321601,bir yaprak düş mart in güneş batar yer kapkaranlık ol bir yaprak düş bambaşka bir mart in karanlık kalp yeniden güneş doğ mart kıbrıs,2022-03-01 00:49:10,0,salı,3,0,ilkbahar,22-02
1497785486986911744,ekonomi boşver gelir iş gel su arap kafa uy saat düzen allah aşk bilim yap saat hava kor karanlık be uzun gece aralık değim bir ışık süz gör gart yeterince vergi bir güneş ışık görk,2022-02-27 07:07:42,0,pazar,2,7,kış,06-10
1496828128861302789,bazı şaka ol gam ol insan ol ev bırak zor kal yok sınav konu ol yok ülke gel gel vicdan karanlık bırak zulmet hak yok,2022-02-24 15:43:30,0,perşembe,2,15,kış,14-18
1496079122283606016,siz sorum iyi düşün sorum su karanlık yağmur bir gece yağmur yağ fırtına gök gürle sabah karşı tek baş iş bir yol araba git araba iki kişilik ilerde otobüs durak kişi bekle devam,2022-02-22 14:07:13,0,salı,2,14,kış,14-18
1495792952152633354,şimdi fıçı ocak dünya karanlık yer geç ol gün dolunay gün gün mart muadil bak mart perşembe gün ol perşembe genelde albüm şarkı duyuru gelir ay dolunay nisan cuma ve,2022-02-21 19:10:04,0,pazartesi,2,19,kış,18-22
1495616326987141124,siz şafak sök karanlık iş okul git mahkum et düzen endüstri devir kal kötü bir miras sistem mecbur bilgi çağ yaklaşım kabul et yakın ver güç bir karar vahşi son,2022-02-21 07:28:14,0,pazartesi,2,7,kış,06-10
1495341707491164162,bugün malum pazar gündem uzak hayat dair paylaşım bulun iste bet tan mesaj gel şubat gir saat sabah ara elektrik kesinti ol karanlık fobi ol önem bak cez çare,2022-02-20 13:16:59,0,pazar,2,13,kış,10-14
1494761660006993924,mecnun sabah uyan ortalık günlük güneşlik sabah saat ortalık zifiri karanlık ol detay atla etkilemeyece,2022-02-18 22:52:05,0,cuma,2,22,kış,22-02
1494175153584025605,nere ışık ora canlı ilim beyin nur ışık karanlık bilinç ilim nur aydınlan v can ilim beyin nur,2022-02-17 08:01:31,0,perşembe,2,8,kış,06-10
1494036221928030216,ara hariç ders koy yasak ol karanlık okul git gün okul geç çıldır şimdi,2022-02-16 22:49:27,0,çarşamba,2,22,kış,22-02
1493654551857147907,gece te maç oyna bit ülke saçma yönet göster saat dünya entegre yap çoluk çocuk çalışan karanlık iş git inat zulüm gel dünya bav,2022-02-15 21:32:50,0,salı,2,21,kış,18-22
1493345539118833668,gece saat hava soğuk sokak ses ay karanlık,2022-02-15 01:04:56,0,salı,2,1,kış,22-02
1493091078223847424,hafta gün gün başla tek tatil gün ay uyan cumartesi gün şehir karanlık yor aydınlat yetersiz zifiri karanlık nefret et fakülte bir kimya hoca kötü karanlık ol de,2022-02-14 08:13:47,0,pazartesi,2,8,kış,06-10
1492951100055601155,zam protesto ışık kapa aç karanlık otur protesto kat fatura düş ulan yat yer is becer he,2022-02-13 22:57:34,0,pazar,2,22,kış,22-02
1492788634822586369,lt sosyal dekar gr taş kaldır evet yor saye sıkı ara sıkı tarama öğren ince is ince temiz kavram karanlık nokta kal şekil içsel,2022-02-13 12:11:59,0,pazar,2,12,kış,10-14
1492611034561097732,en leyli gece öleş tutums et gel ay karanlık,2022-02-13 00:26:16,0,pazar,2,0,kış,22-02
1492338814819389440,iş git gün cumartesi saat hava karanlık çık saat akşam,2022-02-12 06:24:34,0,cumartesi,2,6,kış,06-10
1492299671062159365,karanlık dere mah doğanşehir malatya büyük ml dk derin km n şubat deprem,2022-02-12 03:49:01,0,cumartesi,2,3,kış,02-06
1491506475033837568,yarın vatandaş saat dakika elektrik sön belediye sokak lamba sön gece iyi karanlık kat ses duy yok gör çıkar fatura,2022-02-09 23:17:09,0,çarşamba,2,23,kış,22-02
1491287890940563456,kim yüz aşık iç alem karamsar karanlık aşık sürat allahla kavga ol yüz yansı bir çıktı kavga ol kavga bir azap hazır ol içsel kinin karşı çık unut dünya dünya,2022-02-09 08:48:34,0,çarşamba,2,8,kış,06-10
1491071686690897922,saat hastane ol sabah s kor karanlık yol düş fotoğraf paylaş sabah partiledim san ph d lif parti,2022-02-08 18:29:27,0,salı,2,18,kış,18-22
1490554144507183112,su an ketç deyim saat hava aydın güzel bi duygu okul aç bugün minicik yavru karanlık yol düş zulüm gibi,2022-02-07 08:12:55,0,pazartesi,2,8,kış,06-10
1490537971195523074,saat sabah heryer karanlık yan geçen okul servis öğrenci uyu gör yazık saat al verim ol ki,2022-02-07 07:08:39,0,pazartesi,2,7,kış,06-10
1490297822972895235,bir kere yaz gün saat uyu bir akşam yorgun akşam uyu bir uyan yer karanlık uyu tekrar kalk karanlık ortalık la saat bak saat gece gece uyan tekrar uyu tekrar kalk bak saat,2022-02-06 15:14:24,0,pazar,2,15,kış,14-18
1490152616302632964,dar saat elektrik git gel heyecan gece lamba ışık bekle buzdolab motor yüksek voltaj zarar gör fiş çek ısparta gün karanlık allah kolay ver ısparta,2022-02-06 05:37:24,0,pazar,2,5,kış,02-06
1490051957796528128,eskiden ışıl ışıl ol bahçe şehir karanlık sokak karanlık ev karanlık romantik ol yönetici sürekli mesaj at çalış makine su zam fatura gel bir rahatla,2022-02-05 22:57:25,0,cumartesi,2,22,kış,22-02
1489626417449115648,ara karanlık otur ev elektrik alet kullan,2022-02-04 18:46:28,0,cuma,2,18,kış,18-22
1489474834199465984,iç alem karamsar alem karanlık iç alem nur iş alem nur yenile v can iç v içsel gerçek,2022-02-04 08:44:08,0,cuma,2,8,kış,06-10
1489266341978779651,ay jüpiter neptün balık burç kavuşum gökyüz kal gün sanı yakış bir mistisizm enerji karanlık ol ay sabitle yarın koç burç geç hareket,2022-02-03 18:55:39,0,perşembe,2,18,kış,18-22
1488532277462245383,bu akşam gerçek bulaşık hamt hesap saat eş bengi mehmet yandaş ifa yap takip et bayağı eğlen prof çete karanlık yüz saat ittirti da,2022-02-01 18:18:45,0,salı,2,18,kış,18-22
1488522493698748422,yap rasat ölçüm geçen karanlık an saat gece ara değiş şafak yakın olay bir yalan yan demek ol bir ömür kapkaranlık bok bir hayat ol,2022-02-01 17:39:52,0,salı,2,17,kış,14-18
1487909190396006401,sabah uyan göt kes ovukta iş git yıl kis saat uygula geç tiner karanlık iş git am,2022-01-31 01:02:49,0,pazartesi,1,1,kış,22-02
1487872213177020416,asır boy aydın beş dakika karanlık salı gün saat elektrik doğalgaz zam protesto et beş dakika elektrik kapa üşü üşü var,2022-01-30 22:35:53,0,pazar,1,22,kış,22-02
1487816691166105600,herkes kal yaz saat uygula protesto et davet et küçücük çocuk uyku al karanlık okul git zor kal çocuk fazla işkence et lütfen çocuk normal saat okul git,2022-01-30 18:55:16,0,pazar,1,18,kış,18-22
1487684657785229315,bu sabah saat te havaalan koca s git yol üzer av ler dükkan kapkaranlık eskiden bir nebze aydın ol yer karar gerçekten ürk fatura yüz insan zor durum kapatma düşün sayı fazla,2022-01-30 10:10:36,0,pazar,1,10,kış,10-14
1487300719120162817,neden geçen orta uyan saat bak saat ara boz bil saat göster uyan hayvan ses çık trafik uğultu geçen anlam bir vakit bomboş bir karanlık uyan,2022-01-29 08:44:58,0,cumartesi,1,8,kış,06-10
1486198085185421312,saat öl gün aydınlan taraf karanlık durum alış,2022-01-26 07:43:30,0,çarşamba,1,7,kış,06-10
1486077037244829704,bi gel diyo karanlık sokak denk düş tabanca ateş et,2022-01-25 23:42:30,0,salı,1,23,kış,22-02
1485301420450582532,sam şehir merkez sadece km uzaklık cani sari bıyık şirin koy dün gece kes elektrik saat ver bir gün fatura gecik elektrik kes yet koca bir koyu karanlık elektrik bırak elektrikle karadağlılı fatih dön,2022-01-23 20:20:28,0,pazar,1,20,kış,18-22
1484389730154205185,saat taraf kapkaranlık okul git bebe yol gün karar herşey karar gibi,2022-01-21 07:57:44,0,cuma,1,7,kış,06-10
1484388460299362309,saat ol hava karanlık saat uygula geç insanoğul çalış acele et anla erken mesai saat ol dünya 1 karı tok çalış barı rahat çalış resmen kol gibi,2022-01-21 07:52:42,0,cuma,1,7,kış,06-10
1483907501175279627,mavi mavi çal göz yangın mavi rüzgar as korse gayrı yok bozuk can düş el hadi gel ay karanlık getiremeyece,2022-01-20 00:01:32,0,perşembe,1,0,kış,22-02
1483678463261351936,insan ol aşk yaşa gel cihan insan kalbi karanlık aydın geç yap materyalist bak mana say,2022-01-19 08:51:25,0,çarşamba,1,8,kış,06-10
1483672700749033472,tek bir gerçek iç iki yüz karanlık iş aydın karanlık ışık yansı yer oluş bir algı felsefe yol çık hakikat ulaş nere bir ışık ora aydınlan ilim bir nur bir ışık gönül ilim yaşa nur,2022-01-19 08:28:31,0,çarşamba,1,8,kış,06-10
1483335755434967041,endüstril park sonradan koy trafik lamba sabah hava aydınlan karanlık kal çevre aydınlat yok acilen aydınlat elzem aksi takdirde bir trafik kaza ol an mesele uedaşcomtr,2022-01-18 10:09:37,0,salı,1,10,kış,10-14
1483321604847325185,biz sokak cadde ışık yan insan akşam sabah birbiri gör karanlık bir rezil koskoca şehir ışık ol mantık bir açıkla ol destekle istanbul art,2022-01-18 09:13:24,0,salı,1,9,kış,06-10
1483319958859829251,günaydın akşam uyu kesinti saat miss tabi sabah s uyan karanlık soğuk yol düş,2022-01-18 09:06:51,0,salı,1,9,kış,06-10
1483303544543485957,saat hava karanlık,2022-01-18 08:01:38,0,salı,1,8,kış,06-10
1482941048603217921,saat hava karanlık gün karar aydın yüz gör inşallah,2022-01-17 08:01:12,0,pazartesi,1,8,kış,06-10
1482768966938685440,bi karanlık kal,2022-01-16 20:37:24,0,pazar,1,20,kış,18-22
1482744954728374274,ara buhran sıkıntı barın yap tek karanlık müzik dinle,2022-01-16 19:01:59,0,pazar,1,19,kış,18-22
1482215239550705669,saat hava karanlık günaydın cumartesi,2022-01-15 07:57:05,0,cumartesi,1,7,kış,06-10
1482204063529848835,saat karanlık kalk,2022-01-15 07:12:41,0,cumartesi,1,7,kış,06-10
1481854978608222210,saat öl elektrik yak saat karanlık okul git zor ol ah yan saat elektrik yak yapım yayın emek geçen allah bela ver maksat li çete saat fazladan para ak elektrik fatura,2022-01-14 08:05:33,0,cuma,1,8,kış,06-10
1481838948867620867,saat hava zifiri karanlık tıpkı iktidar gibi,2022-01-14 07:01:51,0,cuma,1,7,kış,06-10
1481272265077673989,endüstril park sonradan koy trafik lamba sabah hava aydınlan karanlık kal vatandaş yeşil ışık araç yan geç kalk far açık ol vatandaş gör bir kaza sebebiyet ver bursabuyukşehir,2022-01-12 17:30:03,0,çarşamba,1,17,kış,14-18
1481176440905293829,saat ol ankara karanlık bina aydınlat lamba kapa,2022-01-12 11:09:17,0,çarşamba,1,11,kış,10-14
1481129203621928960,saat hava kapkaranlık yet can gerçekten,2022-01-12 08:01:34,0,çarşamba,1,8,kış,06-10
1480947480795787270,kalp serinle inanç ol karanlık bir orman uğultu peş sıra kaybol git,2022-01-11 19:59:28,0,salı,1,19,kış,18-22
1480946139444695041,sen iç alem karanlık iş rabbin yüz aş iç alem aydın iş tırabzan yüz gül ecel suret gelecek merak et iç alem bak,2022-01-11 19:54:08,0,salı,1,19,kış,18-22
1480790925957816320,neredeyse sabah doğu batı hava karanlık karanlık okul iş git okul devlet daire saat ışık aç uygulama ol tasarruf et izah et karanlık otur,2022-01-11 09:37:23,0,salı,1,9,kış,06-10
1480769151421620226,su saat iş bir an çöz çocuk te yat gece uyu yalvar yak uyan mantık karanlık uyan mi,2022-01-11 08:10:51,0,salı,1,8,kış,06-10
1480767231063699456,saat karanlık doy karanlık,2022-01-11 08:03:13,0,salı,1,8,kış,06-10
1480767109890293763,saat gün ay karanlık tahammül et bir ya,2022-01-11 08:02:44,0,salı,1,8,kış,06-10
1480766870177394690,saat hava zifiri karanlık,2022-01-11 08:01:47,0,salı,1,8,kış,06-10
1480765850491703305,saat ortalık zifiri karanlık,2022-01-11 07:57:44,0,salı,1,7,kış,06-10
1480584176244080642,sabahları hava karanlık kalk 1 bekle komik gel gerçekten bünye kaldır suç değil,2022-01-10 19:55:50,0,pazartesi,1,19,kış,18-22
1480456531288244230,karşı gör suret elalem zan et suret binbir sure bürün yüz seyret karanlık gör nur gör yüz bent seyret,2022-01-10 11:28:37,0,pazartesi,1,11,kış,10-14
1480413775400419330,saat hava karanlık ol akıl kabul et imtina et norveç la bura günaydın,2022-01-10 08:38:43,0,pazartesi,1,8,kış,06-10
1480408773953040389,sabah saat hava zifiri karanlık karanlık öl insan psikoloji ol kalk zorla sabah okul git küçük çocuk düşün bir an kis saat uygula geç gerek,2022-01-10 08:18:51,0,pazartesi,1,8,kış,06-10
1480404851985195012,alarm çal hava karanlık kalk pandispanya gün başla akrep yelkovan düşman halk düşman çocuk düşman çocuk okul yürü çocuk karanlık,2022-01-10 08:03:15,0,pazartesi,1,8,kış,06-10
1480404563458994178,saat hava kapkaranlık,2022-01-10 08:02:07,0,pazartesi,1,8,kış,06-10
1480404046292955145,saat yer kefir karanlık ev ışık yan ülke tasarruf yap akıl et çocuk karanlık okul gönder mezar horon tep,2022-01-10 08:00:03,0,pazartesi,1,8,kış,06-10
1480391694109532161,yeni mesai iyi ol ooo hava karanlık uyu şimdi,2022-01-10 07:10:58,0,pazartesi,1,7,kış,06-10
1480045308973404161,bu saat düzenle sabah saat öl hava karanlık,2022-01-09 08:14:34,0,pazar,1,8,kış,06-10
1479686350026780678,sabah hava zifiri karanlık ol bir türlü kabullen,2022-01-08 08:28:11,0,cumartesi,1,8,kış,06-10
1479678090162884614,günaydın hava kapkaranlık,2022-01-08 07:55:22,0,cumartesi,1,7,kış,06-10
1479646673777352706,de rabbim düşün hak rabbi ruh vehim azap kurtar akıl gel güzel düşün v bak kalbi allah tandır v ruh iyi gelir on ufak bir olumsuz yok ters düşün v bak kalp allah tan uzaklık karanlık,2022-01-08 05:50:32,0,cumartesi,1,5,kış,02-06
1479394470193942528,grip salgın bir gerçek sağlık birey çabuk atla iyi besle iyi uyku re peki mesai saat kısal insan çocuk karanlık yol dök yazık mesai saat başla bit da,2022-01-07 13:08:22,0,cuma,1,13,kış,10-14
1479356786423574530,kendi çeliş bir sabah zifiri karanlık,2022-01-07 10:38:37,0,cuma,1,10,kış,10-14
1479330204199882755,o karanlık çık yol dört yas kız gökyüz koyu mavi sabah ol isyan et dört yas çocuk akıl yok su aptal saat uygula sür,2022-01-07 08:52:59,0,cuma,1,8,kış,06-10
1479314483126362114,saat ol hava zifiri karanlık iş okul git insan ev mutsuz çık su saat uygula ayarla zor yahu gerçekten karar anla mümkün değil,2022-01-07 07:50:31,0,cuma,1,7,kış,06-10
1478956640221241345,kahvaltı et saat yas çocuk başla saat hava karanlık siyaset ol karanlık öl dönem doğ bir nesil karanlık büyü yazık ampullekararanülke,2022-01-06 08:08:35,0,perşembe,1,8,kış,06-10
1478953566035451905,dede şarap çanak kır el boy uzun hır iblis torun saat ol hava karanlık,2022-01-06 07:56:22,0,perşembe,1,7,kış,06-10
1478442365274701835,sultangazi millet park sabah saat ışıl ışıl öp millet bahçe karşı sabah kapkaranlık bir öp l ol sultangazi millet park git zor kal belediyesiy sultanbeylilerden ilmühaber beyaz istanbul müstahsil,2022-01-04 22:05:02,0,salı,1,22,kış,22-02
1478246518293467136,saat kis saat geç heryer karanlık iş git zor kalk elektrik kullan zor kal oh gel fatura kadar,2022-01-04 09:06:49,0,salı,1,9,kış,06-10
1478078712889413639,şimdi gelin akşam saat saat ısın hariç aydınlan elektrik kullan karanlık otur iki gün yap,2022-01-03 22:00:01,0,pazartesi,1,22,kış,22-02
1478049432482496514,kudret alan kuantum al v alan akıl bilinç gönül geçer ruh beden oluş nokta geç korkak nokta bir karanlık ol algıla korku yen nokta geniş art nur aydın sevgi diyar var,2022-01-03 20:03:40,0,pazartesi,1,20,kış,18-22
1477760357108178946,deniz adalet karanlık sokak kal aydın yarın buluş dilek kazanabilselerdik rabianazıcınadalet,2022-01-03 00:54:59,0,pazartesi,1,0,kış,22-02
1477733853196427270,sabah uyan hava karanlık ol gerek,2022-01-02 23:09:40,0,pazar,1,23,kış,22-02
1477523234379685895,aylık bir bebek iyi kötü istikrar bir rutin tut sabah gün uyandırıyorum bir gün karanlık siyah ışık aç günaydın ad üzer gün aydın adam evren işle kafa tut allahı kitap pekdemir,2022-01-02 09:12:44,0,pazar,1,9,kış,06-10
1477506497714212869,su an saat ortalık karanlık elektrik tasarruf ekonomist dağılım oğul okur döner döner okur oturtturulamamasıydı,2022-01-02 08:06:14,0,pazar,1,8,kış,06-10
1477381420188381191,ben ehlikeyif kuruş hesap yap bir birey saat indirim çamaşır yıka karanlık yap ampul patla,2022-01-01 23:49:13,0,cumartesi,1,23,kış,22-02
1477142885657157632,saat ol hava bak zifiri karanlık hala,2022-01-01 08:01:22,0,cumartesi,1,8,kış,06-10
1608959450362318849,aşk ol kork,2022-12-31 01:53:20,0,cumartesi,12,1,kış,22-02
1608957991566602242,göz parla savaş büyük korkak,2022-12-31 01:47:32,0,cumartesi,12,1,kış,22-02
1608911309994856449,saat esas görev yap kurum fazla çalış karşı al polis bedava işçi statü gör bir soruştur kork çalış çaba polisinbitmeyenangaryası,2022-12-30 22:42:03,0,cuma,12,22,kış,22-02
1608906052401270785,kimse baş çık çalış yen yen yan ol iste ağrı baş hisset hisset kork iyi bil yüz dik yürü sadece lazım,2022-12-30 22:21:09,0,cuma,12,22,kış,22-02
1608901259897237505,kimse kaybet kork iste iste an sık ol git,2022-12-30 22:02:06,0,cuma,12,22,kış,22-02
1608855174038294529,bu hayat dünya korku acı katlan bilim sebep ağırlık kurtar ol tanrı bir hediye ol düşün kötü bi insan güç kıl ol yap bil,2022-12-30 18:58:59,0,cuma,12,18,kış,18-22
1608854892365647872,göz parla savaş büyük korkak,2022-12-30 18:57:52,0,cuma,12,18,kış,18-22
1608788638703431680,okul ilk ders başla öğle bit sabah uyku al kahvaltı yap çocuk kork sistem efendi sabah kör uyan aksa çalış normal öl inan keriz kol eğitim bu,2022-12-30 14:34:35,0,cuma,12,14,kış,14-18
1608719686870642688,bank zu ykbnk trader zihniyet akıl er yaz ykbnk destek kır iş kork titre masaüstü ümit böl şans destek kork,2022-12-30 10:00:36,0,cuma,12,10,kış,10-14
1608552442727112704,kaybet kork git iste gül gül,2022-12-29 22:56:02,0,perşembe,12,22,kış,22-02
1608551032107470848,kimse kaybet kork acımasız yap bil üzer titre başta git,2022-12-29 22:50:26,0,perşembe,12,22,kış,22-02
1608536508012843011,kendi dinle kork,2022-12-29 21:52:43,0,perşembe,12,21,kış,18-22
1608523247808827393,kıyamet heyecan korku dolu bul sebep kıyamet etki yarat bir adam sev kaynak mutlu edip kıyamet kop,2022-12-29 21:00:01,0,perşembe,12,21,kış,18-22
1608523245732380672,kendi yaz hayat dize hayal güç ver hakikat özgür umut ilik kemik ayır deri yüz et kızar zalim kork aydın m d umut biz,2022-12-29 21:00:01,0,perşembe,12,21,kış,18-22
1608521356060291072,iman korku yorgun bil bir insan meydan getir alparslan kuytul hoca efendi ağrı patnos l tıb cezaev cezaev sıska ocaktatahliyebekliyoruz,2022-12-29 20:52:30,0,perşembe,12,20,kış,18-22
1608498425460584448,ben gali ol sevin kork utan,2022-12-29 19:21:23,0,perşembe,12,19,kış,18-22
1608494710179373062,yılbaş iç çay iç yaprak kork da,2022-12-29 19:06:37,0,perşembe,12,19,kış,18-22
1608484271454392323,ana şike hakem yer korkuluk koy is yap orospu çocuk,2022-12-29 18:25:09,0,perşembe,12,18,kış,18-22
1608477945114382338,kaybet kork tek bir insan geri yalan dol,2022-12-29 18:00:00,0,perşembe,12,18,kış,18-22
1608441209047093249,derk öl yol öl boyun yak dünya eğ derin sınırsız sev kork kuru co dön pare pare orsa yen,2022-12-29 15:34:02,0,perşembe,12,15,kış,14-18
1608436180600918016,müge an çık sin korkunc köy kadın kabus öl sapık pis,2022-12-29 15:14:03,0,perşembe,12,15,kış,14-18
1608434515734847489,saat dış randevu ortodonti tedavi gör bişi türlü yen korku korku değişik bir his tarif et,2022-12-29 15:07:26,0,perşembe,12,15,kış,14-18
1608327613092708353,kır kalp korkak san,2022-12-29 08:02:38,0,perşembe,12,8,kış,06-10
